prototype_market_id,cbsa_code,cbsa_name,source_cbsa_name,cbsa_type,reporting_date,prior_year_reporting_date,active_customer_count,prior_year_active_customer_count,source_active_customer_yoy_growth,active_customer_yoy_growth,source_total_households,total_households,active_customers_per_1000_households,source_total_population,total_population,source_avg_zip_median_household_income,avg_zip_median_household_income,source_total_veterinary_clinics,total_veterinary_clinics,source_total_veterinarians,total_veterinarians,clinics_per_10000_households,veterinarians_per_10000_households,source_corporate_clinic_count,corporate_clinic_count,corporate_clinic_share,source_practice_hub_clinic_count,practice_hub_clinic_count,practice_hub_clinic_share,source_total_clinic_order_volume,total_clinic_order_volume,clinic_orders_per_clinic,source_earliest_clinic_opening_date,earliest_clinic_opening_date,source_latest_clinic_opening_date,latest_clinic_opening_date,source_zips_represented_within_cbsa,zips_represented_within_cbsa,customer_extraction_date,clinic_extraction_date,customer_data_source,geography_source,household_income_source,clinic_data_source,population_source,synthetic_fields,prototype_evidence_status,observed_values_preserved,synthetic_method_version,scoring_data_completeness_rate,data_quality_status,ranking_input_status,scoring_eligibility
proto:3be7e336c2,,"Charleston-Mattoon, IL","Charleston-Mattoon, IL",micropolitan,2026-07-31,2025-07-31,3192,3643.0,-0.123799,0.046212,35602.0,35602.0,89.6578843885175,46760.0,46760.0,58298.227273,58298.227273,5.0,5.0,9.0,9.0,1.4044154822762764,2.527947868097298,0.0,0.0,0.0,3.0,3.0,0.6,7244.0,7244.0,1448.8,2012-12-17,2012-12-17,2020-06-12,2020-06-12,22.0,22.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:8fdccf2b5e,,"Malone, NY","Malone, NY",micropolitan,2026-07-31,2025-07-31,3159,3600.0,-0.1225,0.047294,20666.0,20666.0,152.85976966998936,,51655.0,56192.571429,56192.571429,9.0,9.0,13.0,13.0,4.354979192877189,6.290525500822607,0.0,0.0,0.0,3.0,3.0,0.3333333333333333,5329.0,5329.0,592.1111111111111,2014-01-04,2014-01-04,2023-02-23,2023-02-23,21.0,21.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, total_population, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:c9920aeb7f,,"New Castle, PA","New Castle, PA",micropolitan,2026-07-31,2025-07-31,3133,3626.0,-0.135962,0.032988,25738.0,25738.0,121.72662988577201,,64332.0,47889.888889,47889.888889,8.0,8.0,13.0,13.0,3.108244618851504,5.050897505633693,0.0,0.0,0.0,3.0,3.0,0.375,12104.0,12104.0,1513.0,2012-11-30,2012-11-30,2018-01-06,2018-01-06,9.0,9.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, total_population, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:a9b90b6f31,,"Victoria, TX","Victoria, TX",metropolitan,2026-07-31,2025-07-31,3130,3734.0,-0.161757,-0.030092,48954.0,48954.0,63.937574049107326,118395.0,118395.0,44191.5,44191.5,15.0,15.0,18.0,18.0,3.0641009927687217,3.676921191322466,0.0,0.0,0.0,2.0,2.0,0.13333333333333333,10009.0,10009.0,667.2666666666667,2012-11-15,2012-11-15,2023-06-15,2023-06-15,18.0,18.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:35c921a916,,"Easton, MD","Easton, MD",micropolitan,2026-07-31,2025-07-31,3128,3470.0,-0.098559,0.081183,16634.0,16634.0,188.04857520740651,37488.0,37488.0,85565.071429,85565.071429,10.0,10.0,30.0,30.0,6.011783094865938,18.03534928459781,0.0,0.0,0.0,2.0,2.0,0.2,40473.0,40473.0,4047.3,2012-10-29,2012-10-29,2023-06-22,2023-06-22,14.0,14.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:bdc2b3ca02,,"Somerset, KY","Somerset, KY",micropolitan,2026-07-31,2025-07-31,3119,3800.0,-0.179211,-0.01861,39331.0,39331.0,79.30131448475757,65116.0,65116.0,38400.636364,38400.636364,6.0,6.0,11.0,11.0,1.525514225420152,2.7967760799369454,0.0,0.0,0.0,0.0,0.0,0.0,5578.0,5578.0,929.6666666666666,2013-08-02,2013-08-02,2023-05-19,2023-05-19,11.0,11.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:a04ac7288a,,"Danville, IL","Danville, IL",metropolitan,2026-07-31,2025-07-31,3095,3537.0,-0.124965,0.032699,30980.0,30980.0,99.9031633311814,74009.0,74009.0,60198.916667,60198.916667,6.0,6.0,7.0,7.0,1.9367333763718528,2.2595222724338284,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,6563.0,6563.0,1093.8333333333333,2013-02-23,2013-02-23,2021-04-01,2021-04-01,24.0,24.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:435060bab8,,"San Angelo, TX","San Angelo, TX",metropolitan,2026-07-31,2025-07-31,3076,3614.0,-0.148866,-0.00646,45100.0,45100.0,68.2039911308204,121705.0,121705.0,38398.166667,38398.166667,16.0,16.0,24.0,24.0,3.5476718403547673,5.321507760532151,0.0,0.0,0.0,2.0,2.0,0.125,11532.0,11532.0,720.75,2014-03-22,2014-03-22,2023-05-30,2023-05-30,18.0,18.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:0d2fd6afbd,,"Farmington, NM","Farmington, NM",metropolitan,2026-07-31,2025-07-31,3058,3560.0,-0.141011,0.005523,42677.0,42677.0,71.65452117065398,121376.0,121376.0,41790.235294,41790.235294,9.0,9.0,17.0,17.0,2.108864259437168,3.983410267825761,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,10965.0,10965.0,1218.3333333333333,2013-12-01,2013-12-01,2022-06-14,2022-06-14,17.0,17.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:c2015031ff,,"Pocatello, ID","Pocatello, ID",metropolitan,2026-07-31,2025-07-31,3032,3587.0,-0.154725,-0.018785,34632.0,34632.0,87.54908754908755,87276.0,87276.0,46473.538462,46473.538462,11.0,11.0,19.0,19.0,3.1762531762531765,5.4862554862554855,0.0,0.0,0.0,5.0,5.0,0.45454545454545453,11825.0,11825.0,1075.0,2013-10-08,2013-10-08,2022-03-06,2022-03-06,13.0,13.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:a1ef6c51e8,,"Astoria, OR","Astoria, OR",micropolitan,2026-07-31,2025-07-31,3023,3399.0,-0.110621,0.065061,17033.0,17033.0,177.4790113309458,41162.0,41162.0,67970.625,67970.625,7.0,7.0,17.0,17.0,4.109669465155874,9.98062584394998,0.0,0.0,0.0,4.0,4.0,0.5714285714285714,21355.0,21355.0,3050.714285714286,2013-04-10,2013-04-10,2021-12-20,2021-12-20,8.0,8.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:5a3645237e,,"Lewiston, ID-WA","Lewiston, ID-WA",metropolitan,2026-07-31,2025-07-31,2986,3482.0,-0.142447,0.001561,28488.0,28488.0,104.81606290367874,64469.0,64469.0,57441.357143,57441.357143,6.0,6.0,17.0,17.0,2.1061499578770007,5.967424880651503,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,10934.0,10934.0,1822.3333333333333,2013-03-05,2013-03-05,2014-12-20,2014-12-20,14.0,14.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:745f6ca44a,,"Walla Walla, WA","Walla Walla, WA",metropolitan,2026-07-31,2025-07-31,2962,3343.0,-0.113969,0.055569,24443.0,24443.0,121.17988790246696,62623.0,62623.0,51255.666667,51255.666667,6.0,6.0,21.0,21.0,2.4546905044388985,8.591416765536145,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,19010.0,19010.0,3168.3333333333335,2013-06-05,2013-06-05,2022-05-04,2022-05-04,9.0,9.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:8464adb773,,"Bradford, PA","Bradford, PA",micropolitan,2026-07-31,2025-07-31,2946,3294.0,-0.105647,0.07292,17994.0,17994.0,163.72124041347115,40399.0,40399.0,52147.8,52147.8,5.0,5.0,8.0,8.0,2.778704012448594,4.44592641991775,0.0,0.0,0.0,1.0,1.0,0.2,8922.0,8922.0,1784.4,2013-10-15,2013-10-15,2021-01-03,2021-01-03,20.0,20.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:137cb98876,,"Berlin, NH","Berlin, NH",micropolitan,2026-07-31,2025-07-31,2945,3262.0,-0.09718,0.083805,13994.0,13994.0,210.4473345719594,,34978.0,50079.333333,50079.333333,5.0,5.0,9.0,9.0,3.5729598399313995,6.431327711876518,0.0,0.0,0.0,1.0,1.0,0.2,6717.0,6717.0,1343.4,2013-10-22,2013-10-22,2022-03-18,2022-03-18,15.0,15.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, total_population, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:9b34390f1a,,"Sandpoint, ID","Sandpoint, ID",micropolitan,2026-07-31,2025-07-31,2935,3353.0,-0.124664,0.044933,16914.0,16914.0,173.5248906231524,47403.0,47403.0,52382.066667,52382.066667,10.0,10.0,25.0,25.0,5.912262031453234,14.780655078633085,0.0,0.0,0.0,3.0,3.0,0.3,15553.0,15553.0,1555.3,2013-10-18,2013-10-18,2021-07-27,2021-07-27,15.0,15.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:4da56dab22,,"Seneca, SC","Seneca, SC",micropolitan,2026-07-31,2025-07-31,2913,3365.0,-0.134324,0.03471,21653.0,21653.0,134.5310118690251,78784.0,78784.0,36859.777778,36859.777778,10.0,10.0,20.0,20.0,4.61829769546945,9.2365953909389,0.0,0.0,0.0,4.0,4.0,0.4,13971.0,13971.0,1397.1,2012-11-05,2012-11-05,2023-05-10,2023-05-10,9.0,9.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:1d11ab5b56,,"Quincy, IL-MO","Quincy, IL-MO",micropolitan,2026-07-31,2025-07-31,2909,3423.0,-0.150161,0.012573,32306.0,32306.0,90.04519284343465,75651.0,75651.0,55137.464286,55137.464286,12.0,12.0,21.0,21.0,3.7144802823005016,6.5003404940258775,0.0,0.0,0.0,3.0,3.0,0.25,12379.0,12379.0,1031.5833333333333,2012-10-26,2012-10-26,2020-06-09,2020-06-09,28.0,28.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:54128010ba,,"Defiance, OH","Defiance, OH",micropolitan,2026-07-31,2025-07-31,2888,3382.0,-0.146067,0.01853,27504.0,27504.0,105.00290866783013,38262.0,38262.0,61782.846154,61782.846154,6.0,6.0,8.0,8.0,2.181500872600349,2.9086678301337985,0.0,0.0,0.0,0.0,0.0,0.0,1990.0,1990.0,331.6666666666667,2014-07-29,2014-07-29,2019-02-03,2019-02-03,13.0,13.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:b2cbc87077,,"Gadsden, AL","Gadsden, AL",metropolitan,2026-07-31,2025-07-31,2875,3453.0,-0.167391,-0.036152,42470.0,42470.0,67.69484341888392,103453.0,103453.0,40651.166667,40651.166667,12.0,12.0,17.0,17.0,2.825523899222981,4.002825523899223,0.0,0.0,0.0,5.0,5.0,0.4166666666666667,11915.0,11915.0,992.9166666666666,2013-01-02,2013-01-02,2023-05-25,2023-05-25,12.0,12.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:12c51baae4,,"Warsaw, IN","Warsaw, IN",micropolitan,2026-07-31,2025-07-31,2862,3270.0,-0.124771,0.044722,24152.0,24152.0,118.49950314673734,80141.0,80141.0,54785.166667,54785.166667,12.0,12.0,19.0,19.0,4.968532626697582,7.8668433256045045,0.0,0.0,0.0,2.0,2.0,0.16666666666666666,11115.0,11115.0,926.25,2014-03-24,2014-03-24,2022-04-12,2022-04-12,12.0,12.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:c4f79f8945,,"Watertown-Fort Atkinson, WI","Watertown-Fort Atkinson, WI",micropolitan,2026-07-31,2025-07-31,2861,3106.0,-0.07888,0.103948,18949.0,18949.0,150.98422080320861,86208.0,86208.0,73213.833333,73213.833333,20.0,20.0,34.0,34.0,10.55464668320228,17.942899361443875,0.0,0.0,0.0,3.0,3.0,0.15,17539.0,17539.0,876.95,2012-10-26,2012-10-26,2022-06-27,2022-06-27,6.0,6.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:0bc43a2ceb,,"Athens, OH","Athens, OH",micropolitan,2026-07-31,2025-07-31,2858,3130.0,-0.086901,0.09375,20514.0,20514.0,139.31948912937506,62393.0,62393.0,42134.466667,42134.466667,9.0,9.0,19.0,19.0,4.387247733255338,9.26196743687238,0.0,0.0,0.0,4.0,4.0,0.4444444444444444,17540.0,17540.0,1948.888888888889,2012-11-03,2012-11-03,2022-05-23,2022-05-23,15.0,15.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
